	Joe Mixon	Tyreek Hill	Jalen Hurts	Dalton Schultz	Josh Jacobs	Marquise Brown	Chase Claypool	Marvin Jones	Mark Ingram	Rex Burkhead	Gerald Everett	Nico Collins
2522	9.5	13.6	28.76	5.4	6.9	5.1	11.9	15.6	3.0	4.5	2.3	1.4
2523	6.0	11.0	30.78	11.8	12.4	4.4	14.8	30.0	4.2		2.4	5.5
2524	24.3	0.2	25.0		2.4	3.7	5.2	4.3	16.8	3.2	9.7	0.7
2525	21.1	5.6	16.68		10.4	15.1	1.7	2.1	2.6	3.1	2.7	3.5
2526	15.1	11.0	22.92	3.5	5.7	8.5	13.0	8.0	2.7	4.5	2.8	2.8
2527	9.4	26.1	16.28	14.1	10.8	5.1	4.3	4.3	1.6	4.0	7.5	6.9
2528	5.1	20.5	20.54		16.0	3.8	19.0	2.5	16.8	1.5	5.2	4.4
2529	24.3	16.8	0.6	12.6	13.4	14.0	4.1	4.6	15.1	4.7	0.9	6.9
2530	24.6	3.3	11.22	2.2	16.1	13.8	19.0	2.5	8.1	10.8	2.7	
2531	9.4	11.4		12.7	5.0	1.3	5.4	1.9	6.2	3.4	5.2	0.9
2532	23.0	7.5	12.96	7.9	12.8	3.7	4.1	1.4	23.8		5.2	6.9
2533	13.0	36.6	18.62	7.9	9.4	11.0	4.1	5.1	2.6	4.0	2.1	0.9
2534	9.5	20.8	2.6	5.4	3.1	5.1	7.0	4.3	8.1	26.9		2.8
2535	6.8	13.6	25.0	5.4	12.8	14.0	14.8	3.5	1.7	4.7		0.9
2536	25.5	20.8	0.24		5.7	4.1	13.0	0.8	8.1	0.9	6.8	6.9
2537	9.5	20.5	27.64	0.4	20.4	9.8	4.1	5.2	5.7	7.9	6.0	2.8
2538	29.6	2.5	0.6	4.8	20.4	3.5	9.6	11.5	14.5	6.6	2.7	5.5
2539	12.7	2.9	22.92	14.2	26.3	3.7	7.3	1.4	1.7	3.2	0.7	
2540	21.3	1.9	28.18	3.5	17.4	4.3	5.4	16.0	2.4		0.3	2.5
2541	23.0	15.3	16.68		12.9	16.2	4.1	7.0	2.7	11.9	0.3	9.3
2542	8.6	21.8	28.18	5.4	20.5	16.2	16.1	4.6	2.0	1.4	2.3	2.8
2543	23.0	1.9	23.54	1.1	20.4	5.5	1.7	4.6	2.7		2.8	2.5
2544	24.3	6.7	28.18	12.6	3.1	8.6	35.6	11.5	2.4	12.9	12.8	2.8
2545	12.9	1.9	12.96	0.6	12.8	9.8	1.5	16.0	22.7	26.9	8.0	6.7
2546	6.8	15.4	0.5		16.1	2.7	1.7	15.6	2.4	10.4	0.9	3.5
2547	9.4	11.0	16.66	5.3	12.8	13.4	6.1	1.1	31.5	6.6	3.4	0.9
2548	28.3	8.8	2.6		17.4	6.3	4.1	1.4	14.5	4.0	8.0	2.8
2549	9.5	16.2	16.66	8.5	9.5	5.1	9.6	3.5		4.7	0.2	5.5
2550	2.7	21.8	6.86	12.7	20.4	5.3	6.1	8.0	4.0	1.3	8.0	6.7
2551	9.5	2.2	20.54	4.8	5.7	14.0	4.3	18.6	9.4	5.4	1.6	6.9
2552	9.4	2.9	16.66	5.4	12.4	5.1	9.5	11.4	3.0	4.0	4.0	6.7
2553	20.9	11.0	18.58	5.4	5.7	8.6	35.6	3.5	13.7	12.9	6.3	3.5
2554	21.3	13.6	0.2	2.4	5.0	4.3	1.9	8.0	4.0	3.1	8.8	3.5
2555	21.1	11.0	0.24	12.7	23.3	3.7	2.4	11.5	3.9	5.4	6.3	4.4
2556	15.4	16.2	23.54	5.4	12.7	3.7	19.0	7.0	4.1	0.6	8.0	2.8
2557	20.9	15.3		13.2	7.3	5.3	9.4	17.6	4.0	4.3	0.3	
2558	8.6	35.3	19.28	7.4	15.0	3.5	1.7	5.2	4.0	4.0		6.7
2559	24.6	0.2	6.86	1.4	14.0	14.0	6.1	16.0	22.6	6.6	5.4	0.9
2560	12.7	4.7	18.62	2.3	5.0	5.7	4.3	11.5	16.8	4.0	6.3	1.4
2561	24.3	7.8	28.76	4.5	4.4	16.2	1.7	7.0	14.5	12.9	9.0	3.5
2562	28.3	5.6	0.2	8.5	5.7	5.7	9.6	14.8	5.7	2.6	12.8	5.5
2563	14.4	4.2	20.54	5.4	16.0	14.0	7.0	4.8	3.9	11.9	13.6	2.5
2564	28.3	11.0	16.66	5.3	17.2	4.1	1.7	2.1	9.3		0.9	4.4
2565	23.0	14.5	9.26	12.8	6.1	16.1	1.7	2.9	2.7	1.3	8.8	4.4
2566	6.0	2.2	28.76	7.9	12.7	17.3	1.9	11.4	15.1	1.3		3.2
2567	25.5	0.2	16.66	2.4	10.5	4.4	6.1	3.5	13.7	1.2	0.2	2.5
2568	9.5	6.5	11.22		5.0	10.1	4.3	2.1	2.0	5.4	0.3	4.4
2569	11.1	5.0	1.8	20.0	10.9	4.1	6.1	1.4	1.7	18.6	0.6	4.4
2570	12.7	11.4	27.64	8.5	6.1	17.3	9.5	15.9	14.5	26.9	-3.3	
2571	29.6		28.76	4.8	16.0	6.3	1.9	11.5	9.7	5.0	8.0	0.7
2572	21.0	11.0			14.0	14.0	5.2	7.4	16.8	4.5	2.5	3.5
2573	21.3	26.1	6.86		10.8	4.9	9.5	4.8	2.0		0.7	2.8
2574	25.5	3.3	18.62	7.9	5.0	3.7	1.9	17.2	9.7	1.4	2.0	1.4
2575	9.5	11.4	9.26		12.8	10.5	14.1	1.4	4.0	6.8	4.4	6.7
2576	24.6	24.1	22.92	0.6	15.0	17.3	1.7	13.7	6.6	0.9	2.0	
2577	5.1	7.8	11.22	1.1	17.2	3.5	7.0	1.4	2.0	6.6		
2578	11.2	24.1	23.54	20.0	5.0	10.1	16.1	4.3	22.6	5.0	5.4	6.9
2579	24.3	11.5	0.24	11.8	5.0	2.7	6.7	16.1	3.9	3.1	2.8	1.4
2580	24.6	7.8	16.66	8.5	3.6	8.6	7.3	4.3	7.1	8.5	2.3	2.5
2581	25.5	16.2	28.76	12.6	15.0	17.3	9.6	33.3	2.0		3.7	6.7
2582	9.4	10.6	21.8	3.5	17.2	0.6	7.0	5.5	16.8	7.7	1.5	2.8
2583	12.9	4.7	18.62		10.4	14.0	3.8	16.0	3.0	5.4	1.3	4.4
2584	6.5	15.4	30.78	7.9	10.5	11.0	13.0	1.4	6.4	4.9	0.2	4.4
2585	25.5	13.6	28.18	8.5	12.8	4.9	9.4	11.5	2.7	0.7	1.3	3.2
2586	15.6	23.6	0.6	1.2	5.0	10.1	9.6	6.0	12.6	0.9	3.4	2.8
2587	23.0	3.3	23.54	2.1	25.6	8.5	5.4	15.9	9.3	0.9	2.0	
2588	5.1	11.4	23.54	13.2	10.9	5.5	4.1	2.1	9.3	1.5	2.7	6.9
2589	28.3	26.1	28.18	12.7	3.6	13.4	5.4	13.7	14.5	4.5	-3.3	2.5
2590	12.7	7.2	20.54	5.4	14.2	1.5	1.7	3.5	6.4		5.4	6.7
2591	6.0	0.2	9.26		10.4	1.4	13.0	18.6	13.4	4.7	3.2	6.7
2592	1.7	11.5	11.22	5.4	20.5	8.5	1.7	2.1	0.2	5.4	5.2	2.5
2593	2.7	2.5	16.28	0.4	5.7	4.1	1.7	3.5	2.8	4.0	2.0	3.5
2594	8.5	26.1	18.62	4.5	6.3	8.5	4.1	5.1	3.9	0.5	2.3	3.5
2595	6.0	11.5	18.62	0.4	9.9	11.6	5.2	1.4	9.3	4.7	3.2	0.9
2596	21.3	3.3	19.28	20.0	6.1	6.3	9.5	6.2	14.5	0.5	2.7	5.5
2597	21.3	7.6	25.0	20.0	20.9	9.8	1.7	14.8	9.3	10.8	2.2	
2598	21.1	2.9	6.86	1.1	31.9	14.5	7.0	0.8	23.8	4.9	8.8	
2599	8.7	0.2	1.8	7.9	3.6	9.8	1.7	3.5	4.2	1.7		2.8
2600	21.3	25.7	16.66	8.5	5.7	17.3	6.7	4.3	1.8	9.2	0.7	6.9
2601	14.4	15.0	27.64		5.0	5.1	1.7	1.1	0.2	6.6	0.7	6.7
2602	6.4	2.9	25.0	2.1	7.3	14.0	35.6	0.9	2.0		9.0	4.4
2603	6.5	6.5	28.76	1.1	4.4	9.8	1.9	13.7	16.8	4.0	6.3	1.4
2604	12.7	8.5	21.8	5.4	10.9	9.9	8.2	3.5	2.7	7.9	0.9	5.5
2605	24.3	2.5	28.76	13.2	10.9	4.4	4.8	4.6	2.9	1.4	0.7	4.4
2606	8.6	7.8	18.58	11.8	17.2	11.6	14.8	1.1	5.3	26.9	2.0	2.8
2607	9.5	20.5	0.6	1.4	17.2	15.1	1.7	3.5	2.4	0.7	0.3	6.7
2608	21.0	24.1	2.6	14.1	17.2	4.9	19.0	16.1	5.3	4.9	2.8	5.5
2609	12.7	15.4	18.62	2.1	14.2	13.4	9.5	5.1	9.3	1.2	9.7	0.9
2610	12.7	4.7	0.5	4.3	12.9	24.5	19.0	10.3	2.9	26.9	2.7	6.7
2611	21.1	5.0	27.64	5.4	10.4	4.3	6.7	5.2	22.2	26.9	1.5	3.2
2612	12.7	2.2	20.54	1.8	14.0	13.4	5.4	4.6	2.8	5.4	4.4	2.8
2613	9.4	36.6	27.64	8.5	15.0	5.3	5.2	5.5	5.7	4.7	9.7	4.4
2614	9.4	0.2	6.86	0.4	9.9	4.4	1.7	2.1	13.7	3.2	6.8	6.7
2615	24.3	15.4	21.8	12.7	12.7	2.7	5.4	5.2	9.3	4.0	2.5	0.7
2616	23.0	0.2	23.54	1.8	12.4	1.4	5.4	1.7	3.0	6.9	6.0	9.3
2617	8.6	44.9	28.18	5.4	12.4	26.7	14.8	3.5	2.7	26.9	0.2	0.7
2618	21.0		25.0		20.9	1.5	17.3	2.5	2.9	26.9	6.3	0.9
2619	7.1	44.9	0.2	7.4	15.0	1.5	6.7	16.0	9.7		9.0	0.9
2620	11.9	7.6	16.68	5.3	15.0	14.5	4.3	4.3	2.4		0.2	9.3
2621	24.3	7.0	12.96	12.8	3.1	5.3	8.2	5.2	16.8	4.5	1.3	6.9
2622	15.1	6.5	23.54	5.4	3.6	8.5	19.0	10.3	1.8	3.2	0.2	2.5
2623	24.3	4.7	30.78		5.0	5.1	8.2	2.5	9.3	4.5	2.1	4.4
2624	6.0	6.7	16.28	11.8	4.4	4.8	13.0	2.5	2.7	0.5	8.0	4.4
2625	21.3	6.1	0.2	0.4	17.4	5.3	4.3	2.4	4.1	4.7	3.4	3.2
2626	9.4	15.3	21.8		6.1	2.2	4.3	14.8	9.3	5.4	4.4	4.4
2627	6.8	14.5	27.64	12.7	10.8	2.2	4.8	4.8	13.7	0.6	5.4	3.5
2628	21.3	36.6	21.8	5.3	17.4	2.2	6.7	11.5	13.4	6.6	2.4	0.9
2629	9.5	5.0	27.64	4.5	20.4	2.7	4.1	16.0	1.7	6.6	2.4	4.4
2630	7.1	3.3	0.72	3.4	23.3	16.1	14.1	2.1	3.9	1.5	3.4	2.5
2631	10.9	25.7	11.22	12.7	24.0	4.1	6.1	23.7		3.2	6.0	9.3
2632	9.5	16.0	16.28	12.6	17.4	4.3	4.3	3.5	6.2	7.9		4.4
2633	11.9	32.2	28.18	1.8	20.4	16.2	5.4	6.6	1.7	0.9	12.8	3.2
2634	8.5	6.7	28.18	7.9	14.0	8.5	1.7	4.3	4.0		0.7	6.9
2635	5.1	2.5	25.0	4.8	12.9	9.9	7.0	4.2	2.0	4.5	0.9	2.5
2636	9.4	15.3	0.36	5.4	16.0	4.3	9.4	6.2	7.9		0.2	9.3
2637	10.9	7.0	0.36		7.3	13.4	6.7	1.7	10.9	4.9	0.3	6.9
2638	6.4	21.8	0.5		6.3	11.6	19.0	5.1	4.0		8.0	
2639	9.4	20.5	9.26	2.3	6.9	26.7	9.5	6.2	9.2	18.6	2.5	5.5
2640	21.1	2.5	11.22	4.3	9.5	4.4	13.0	5.1			2.3	3.2
2641	29.6	24.1	16.66	0.6	17.2	9.9	4.3	2.5	14.5	0.5	2.5	2.8
2642	8.6	1.9	16.66	1.1	9.9	11.0	1.7	23.7	13.4	9.2	2.7	0.9
2643	8.7	20.8	16.68	20.0	9.9	24.5	3.8	7.0	14.5	10.8	2.7	4.4
2644	9.4	11.0	27.64	5.4	25.6	0.8		4.3	2.6		4.4	2.8
2645	2.7	11.0	12.96	4.8	5.0	26.7	4.3	33.3	2.6	0.9	5.4	
2646	28.3	11.4	23.54	1.4	12.7	11.6	8.2	15.9	2.0	4.7		3.5
2647	24.3	2.2	27.64	0.4	12.8	2.3	11.9	3.8	0.2	0.5		2.5
2648	2.7	7.6	0.6		14.2	6.3	3.8	14.8	11.3	4.5	5.2	3.5
2649	21.0	20.5	0.36	14.1	3.6	5.1	13.0	8.3	9.2	6.6	11.0	1.4
2650	9.4	16.2	37.82	14.2	10.5	4.9	9.6	2.4	19.3		1.5	3.5
2651	12.9	24.1	18.58	7.9	6.1	10.5	7.0	1.1	7.4	0.6	5.7	2.5
2652	25.0	2.2	18.62	1.2	10.4	5.3	7.0	0.8	2.6	3.2	2.3	2.5
2653	9.5	11.4	2.6	4.5	6.1	4.1	16.1	13.7	13.7	10.8	12.8	
2654	21.0	8.8	0.24	0.4	16.1	3.8	19.0	11.5	14.5	27.8	0.7	6.7
2655	28.3	13.6	20.54	4.8	9.4	8.5	6.7	1.7	2.6		2.0	0.9
2656	25.5	7.2	22.92	7.9	9.9	8.5	1.9	3.5	6.4	5.4	2.7	2.8
2657	21.1	23.6	37.82	4.4	15.0	8.6	6.7	7.4	2.4	0.6	9.7	2.8
2658	10.7	16.0		12.6	16.0	3.5	19.0	15.6	5.4	2.3	4.4	3.5
2659	8.6	16.0	16.66	20.0	31.9	17.3	17.3	5.2	2.4	4.7	2.1	6.9
2660	23.0	2.2	23.54	1.7	14.2	3.5	3.8	3.5	1.7	4.0	2.7	9.3
2661	21.3	20.5	1.8	5.4	31.9	1.5	4.3	13.7	2.6	7.9	4.0	4.4
2662	25.5	4.2	11.22		14.0	5.3	9.6	4.6	7.7	6.6	1.6	0.7
2663	13.0	6.7	0.2	14.1	20.9	11.0	16.1	17.6	2.4	6.6	2.3	0.9
2664	9.4	23.1	21.8	2.2	5.7	13.8	5.4	6.2	22.6	4.8	4.0	3.5
2665	11.9	36.6		3.5	6.3	4.3	9.5	16.0	2.7	4.1	2.3	0.7
2666	21.0	8.1	0.36	1.8	10.9	1.3	4.8	0.8	22.7	1.4	6.8	2.5
2667	21.0	33.5	23.54	4.8	5.0	11.6	9.5	6.0	3.0		0.2	
2668	21.1	4.2	9.26	5.4	23.3	4.2	4.1	0.9	4.0	1.4	6.0	2.8
2669	8.6	3.3	28.76	1.8	17.2	10.5	35.6	11.5	9.3	6.6	12.8	2.8
2670	9.4	15.4	28.18		9.5	24.5	4.8	0.8	2.0	1.5	1.3	9.3
2671	8.5	32.2	19.28	4.8	16.0	5.3	5.4	14.1	12.4	6.6	2.3	1.4
2672	7.1	36.6	20.54	1.8	10.8	5.3	4.3	11.5	15.1	3.7	8.8	
2673	8.6	20.5	9.26	4.5	5.7	4.1	1.7	1.4	5.3	0.5	6.3	
2674	7.1	11.5	0.36	7.0	5.7	3.8	4.1	2.4	5.3	0.6	1.3	2.8
2675	28.3	1.9	12.96		13.4	8.5	1.7	13.7	6.4	10.8	-3.3	
2676	3.9	20.8	21.8		10.4	1.4		8.3	9.3	5.0	2.7	
2677	8.6	36.6	22.92	5.3	12.8	2.3	4.1	1.9	9.7	5.0	8.0	3.2
2678	24.3	7.8	27.64	12.8	20.5	10.1	11.9	6.2	7.6	6.9	9.7	2.5
2679	23.0	7.8	16.66	4.5	10.5	9.8	1.9	5.2	12.4	3.1	2.3	2.8
2680	9.4	22.0	28.18	4.3	6.9	24.5	4.7	2.1	3.0	4.0	2.4	6.7
2681	8.6	23.1	19.28	4.4	3.6	11.6	9.5	10.3	2.0	4.7	5.4	3.2
2682	14.4	13.4	22.92	4.5	14.2	2.2	1.7	7.4	2.7	26.9	1.5	2.8
2683	12.9	8.4	22.92	13.2	17.2	0.8	11.9	4.6	1.6	12.7	4.4	0.9
2684	5.1	16.8	21.8	12.8	9.4	0.8	9.6	1.1	2.0	18.6	0.3	0.9
2685	25.5	6.7	25.0		10.5	8.5	9.6	5.0		13.7	1.5	2.5
2686	15.6	20.8	16.68	1.4	20.4	5.7	9.4	4.8	14.5	6.6	0.3	0.7
2687	15.4	4.7	20.54	0.6	17.2	13.4	5.4	5.2	7.1	8.5	4.0	3.5
2688	10.7	4.2	22.92	20.0	10.4	13.4	1.9	2.1	14.5			3.2
2689	13.0	11.0	16.66	13.2	15.0	24.5	16.1	5.2	2.6		2.5	5.5
2690	8.7	3.3	23.54	1.8	9.4	17.3	7.0	2.1	6.4		2.3	4.4
2691	28.3	21.8	16.66	12.7	7.4	13.4	5.4	30.0	23.8	0.5	6.8	6.9
2692	21.1	32.2	16.68	14.1	9.5	4.3	9.5	3.8	2.9		6.0	3.5
2693	17.5	7.8	2.6		17.4	17.3	6.1	4.6	31.5	3.4	4.6	6.7
2694	10.7	6.1	0.6		25.6	4.4	7.0	5.5	12.4	7.9	2.5	5.5
2695	20.9	23.6	23.54	12.7	16.1	26.7	1.7	2.4	2.6	6.6	3.6	1.4
2696	21.1	5.6	28.76	4.3	10.4	13.8		2.2	6.4	10.8	8.0	3.2
2697	9.4	11.0	16.66	5.4	14.0	11.6	2.4	8.0	16.8	13.7	1.6	9.3
2698	23.0	4.2	18.62	1.4	7.3	0.1	14.8	16.0	9.4	6.6	-3.3	1.4
2699	8.6	2.5	21.8	5.4	9.4	2.2	9.4	2.1	4.1		8.0	2.8
2700	9.5	20.5	30.78	14.2	10.4	4.1	9.6	4.3	1.7	5.0	3.2	9.3
2701	7.1	7.5	30.78	12.7	6.3	5.5	4.1	7.0	14.5		2.3	6.9
2702	16.3	15.3	28.76		10.4	8.6	1.5	2.5	16.8		0.9	2.8
2703	8.6	1.9	28.76	12.7	26.3	16.2	5.4	16.0	1.7	6.6	0.3	3.5
2704	8.6	2.9	6.86	0.4	12.8	4.8	1.7	4.6	6.4	0.9	0.2	3.5
2705	15.1	3.3	16.68	14.2	7.3	4.3	14.1	11.5	6.2	6.6	4.0	1.4
2706	9.5	13.3	6.86	7.9	12.7	10.1	9.6	4.8		5.4	6.8	2.8
2707	8.7	9.1	16.66	12.8	7.4	11.6	7.0	10.0	2.0	1.4	11.0	2.8
2708	12.7	20.5	16.68		6.1	3.7	1.7	5.2	5.7	4.0		
2709	21.0	2.9	16.66	2.4	7.4	1.4	6.7	6.2	13.7		9.7	0.9
2710	9.5	5.1	16.68	12.6	2.4	8.2	1.7	1.1	22.6	5.0	0.3	1.4
2711	9.4	0.2	28.18	2.2	6.1	8.5	6.1	11.5	5.7	6.9	6.3	2.8
2712	11.9	26.1	28.18	5.3	14.0	3.7	4.1	10.0	10.9	4.3	2.3	3.5
2713	8.6	13.3	28.18		6.9	0.8	4.3	6.2	4.1	2.3	1.7	3.2
2714	9.5	14.8	25.0		5.0		11.9	4.6	2.6			
2715	9.4	6.7	6.86	0.6	20.9	4.3	6.1	6.2	2.0	2.6	2.1	2.8
2716	9.4	6.7	0.72	13.2	10.4	8.6	17.3	16.0	2.0	0.6	3.6	6.7
2717	12.7	3.3	28.76	1.4	31.9	13.8	4.3	13.7	10.9		0.7	2.8
2718	2.7	16.2	16.68	12.8	15.0	4.1	7.0	7.4	3.0	1.2	2.3	2.8
2719	3.9	2.1	28.18	5.4	16.0	5.1	9.6	1.4	13.7		3.2	9.3
2720	9.4	11.0	0.6	4.5	5.0	5.5	5.4	3.5	2.0	0.5	0.9	6.9
2721	2.7	5.6	28.18	20.0	15.0	3.8	8.2	17.6	2.9	4.0	11.0	0.9
2722	9.4	4.7	22.92	7.9	8.1	5.1	13.0	10.0	6.4	0.7		0.9
2723	11.9	23.1	18.58	0.7	10.4	15.1	8.2	7.4	9.3		2.4	2.5
2724	25.5	15.4	22.92	7.9	14.0	5.1	14.8	2.4	4.1			0.9
2725	5.1	5.6	25.0	7.9	10.5	5.1	1.7	7.7	2.0		7.5	
2726	21.0	4.2	30.78		12.9	8.5	14.8	5.2	22.6	4.9	1.5	0.7
2727	9.5	24.1	23.54	0.4	12.7	14.0	9.5	4.6	7.7	4.5	5.4	4.4
2728	23.0	3.3	0.2	1.4	20.4	3.5	13.0	2.4	5.7	0.6	8.8	
2729	8.6	26.1	11.22	1.1	6.9	0.6	9.4	10.3	1.8	0.9	8.8	0.7
2730	6.0	11.0	28.76	11.8	3.6	15.1	6.1	11.5	23.8	1.5		2.8
2731	11.9	15.3	9.26		10.4	4.2	4.3	8.3	3.9	6.9	1.3	2.8
2732	10.7	13.6	16.66	2.4	14.2	9.8	13.0	5.5	16.8	6.6	4.0	0.9
2733	9.5	3.3	28.18	4.8	4.4	26.7	7.0	30.0	2.9	6.6	8.8	0.7
2734	17.5	11.4	0.36	12.6	14.2	4.1	2.4	13.7	2.4	0.5	-3.3	1.4
2735	3.9	20.5	2.6	2.2	10.4	4.3	7.0	10.0	19.3	7.9	2.7	5.5
2736	13.7	2.2	27.64	1.1	10.4	2.3		1.4	2.6	0.7	2.0	4.4
2737	7.3	2.1	12.96	0.4	10.4	5.5	35.6	11.5	31.5	5.4	2.8	3.5
2738	2.7	16.2	23.54	4.4	12.8	5.7	1.9	5.5	19.3	4.0	10.4	
2739	11.2	11.0	6.86	0.4	9.4	14.0	4.3	4.3	5.3	10.8	12.8	9.3
2740	9.4	16.8	19.28		10.9	17.3	19.0	5.2	3.9	6.6	2.7	3.5
2741	11.9	16.0	37.82	7.0	3.1	9.8	9.6	2.1	0.2	4.0	3.2	0.9
2742	25.8	12.4	9.26	20.0	12.4	13.4	1.7	4.8	6.4	6.6	1.3	4.4
2743	15.6	36.6	0.2		17.4	14.0	5.4	10.3	4.0	1.2	2.0	6.7
2744	9.4	25.7	6.86	5.4	9.5	2.7	7.0	7.4	2.9	1.5	3.4	3.5
2745	9.5	11.0	23.54	1.4	16.0	5.3	1.9	2.4	15.1	0.5	16.9	2.8
2746	25.0	10.6	18.62	8.5	23.3	9.8	1.5	14.8	7.4	5.4	0.3	3.5
2747	6.5	13.6	28.76	4.8	17.4	10.1	1.7	13.7	4.1	4.0	2.3	
2748	7.8	7.6	16.66	1.1	12.9	4.1	4.3	1.9	4.1		6.3	3.2
2749	21.1	11.5	0.2		5.7	8.6		4.6	22.7	0.5	12.8	3.2
2750	21.1	4.7	30.78	5.4	4.4	3.7	13.0	1.4	3.0	0.6	8.0	0.9
2751	7.1	16.0	16.28	11.8	10.4	0.8	13.0	5.1	1.6	0.6	9.7	2.8
2752	25.5	7.6	22.92	2.4	20.9	15.1	9.4	11.5	5.3		8.0	6.7
2753	6.0	26.1	9.26	14.2	4.4	3.5	35.6	1.4	1.8	7.9	3.6	3.5
2754	15.4	20.0	18.62	12.6	26.3	11.6	8.2	10.0	14.5	4.7	2.3	2.8
2755	6.8	4.7	16.68	0.4	9.4		35.6	5.1	0.2	4.7	0.9	0.9
2756	8.6	2.5	27.64		12.8	4.1	9.6	5.1	0.2		3.7	0.9
2757	8.6	2.9	6.86	20.0	20.5	0.8	8.2	8.3	16.8	8.5	2.7	3.2
2758	14.4	11.0	0.6	4.8	15.0	8.6	5.4	8.0	6.2		11.0	5.5
2759	24.3	6.7	28.76	14.1	20.5	2.7	7.0	7.0	2.9	4.7	8.0	2.8
2760	21.0	7.6	23.54	13.2	14.2		8.2	13.7	13.7	0.7	2.3	4.4
2761	5.1	20.8	25.0		17.4	17.3	9.5	10.0	6.4	10.8	0.7	5.5
2762	5.1	1.9	30.78	1.1	12.8	15.1	4.3	17.6	1.7	0.5	8.8	4.4
2763	8.6	21.8	27.64	4.3	5.7	4.4	19.0	3.5	4.1	6.6	8.0	3.5
2764	8.6	36.6	27.64	7.4	10.4	0.8	7.0	14.8	14.5		6.3	0.7
2765	9.4	23.1	0.24	12.8	16.0	3.7	35.6	15.6	22.6	1.7	2.5	1.4
2766	23.0	18.8	18.58	11.8	10.8	5.1	3.8	1.9	2.0	26.9	1.7	3.5
2767	9.4	36.6		1.8	9.5	13.4	9.4	15.9	6.4		12.8	2.8
2768	23.0	20.5	0.36	20.0	16.1	3.5	19.0	5.5	22.6	6.6	0.7	4.4
2769	6.0	7.6	9.26		2.4	2.7	1.9	11.4	22.6			6.7
2770	12.9	20.5	16.68	7.9	12.7	9.8	6.7	11.5	6.4	2.6	6.0	4.4
2771	9.5	6.7	16.68		5.0	3.8	1.9	1.4	9.3	12.9	12.8	3.5
2772	6.5	7.6	1.8	1.8	14.0	14.5	1.7	4.8	2.9		10.4	2.8
2773	8.6	2.9	28.18	7.9	14.2	3.7	16.1	15.9	9.3		4.4	9.3
2774	21.3	15.4	11.22	0.4	20.4	8.6	4.7	1.4	2.6	8.5	6.0	2.8
2775	36.1	4.7	23.54	20.0	5.7	15.1	1.7	4.3	4.0	1.2	6.8	2.8
2776	16.3	13.6	0.5		9.4	8.5	4.1	2.4	1.7	5.4	0.2	1.4
2777	24.3	4.7	28.76	4.8	17.2	3.7	13.0	5.4	2.7	0.5	0.7	3.2
2778	28.3		6.86	5.3	10.4	3.8	13.0	4.8	9.2	8.5	3.4	5.5
2779	8.6	7.6	12.96	5.3	26.3	8.5	6.7	6.2	8.6	11.9	8.0	2.5
2780	9.4	8.1	20.54		12.9	3.8	5.4	15.9	3.9	0.6	3.6	3.2
2781	9.5	8.1	2.6	1.4	5.0	24.5	1.7	5.2	4.0	5.4	5.4	
2782	9.5	7.8	22.92	5.3	13.4	5.3	3.8	6.8	20.5	6.6	8.0	9.3
2783	29.6	7.6	0.2		12.9	5.7	1.7	2.4	2.4	4.7	2.0	5.5
2784	7.1	23.1	16.68	0.4	31.9	10.1	5.4	17.2	23.8	4.5	1.7	0.7
2785	8.6	3.3	0.6	4.5	3.6	11.6	16.1	17.6	16.8		8.8	4.4
2786	8.6	20.8	19.28	12.7	3.1	3.8	8.2	3.5	2.7	11.9	2.3	0.7
2787	7.1	24.1	16.68	20.0	10.5	4.1	17.3	1.1	9.3	26.9	0.2	5.5
2788	7.1	7.2	1.8	4.5	17.2	24.5	14.1	3.5	2.0	26.9	5.4	2.5
2789	9.4	8.1	19.28	3.5	13.4	1.5	4.3	4.3	2.0	10.8	3.7	
2790	9.5	1.9		2.2	17.4	14.0	16.1	1.4	16.8	3.1	0.7	0.7
2791	28.3	14.5	25.0		3.6	10.1	4.3	4.6	2.6	5.4	6.8	0.9
2792	9.5	1.9	16.68	7.4	3.6	11.6	13.0	2.4	4.1		0.3	4.4
2793	7.7	23.1	28.76	4.8	16.0	3.7	4.3	11.5	6.4	6.6	2.8	6.7
2794	4.1	8.8	9.26	0.4	10.4	3.5	9.5	13.7	2.0		-3.3	6.9
2795	9.4	11.0	28.76	11.8	6.1	15.1	9.5	2.1	2.9		2.7	1.4
2796	6.8	21.8	27.64	5.3	20.4	24.5	9.6	4.6	2.0	11.9	9.7	9.3
2797	7.3	15.3	21.8	3.4	10.5	24.5	7.3	18.6	4.1	5.9	2.3	0.9
2798	6.3	5.6	16.66		20.5	3.5	4.3	3.5	19.3		3.4	0.9
2799	12.7	2.9	25.0	14.1	9.4	4.3	1.7	0.8	15.1	0.6	9.7	5.5
2800	14.4	10.6	37.82		20.4	5.3	9.5	3.5	23.8	0.6	0.3	0.7
2801	24.3	0.2	9.26	12.6	10.4	4.3	3.8	2.1	7.9	1.3	2.7	9.3
2802	11.9	24.1	21.8	14.2	3.6	2.3	17.3	18.6	19.3	5.4	8.8	1.4
2803	9.4	7.8		0.7	12.7	3.7	4.1	2.1	4.1	5.4	2.0	0.9
2804	8.6	26.1	12.96	4.3	9.4	3.8	9.5	13.7	9.4	1.4	2.0	0.7
2805	6.4	10.6	23.54	14.2	3.6	15.1	11.9	6.0	2.7	4.0	1.3	1.4
